id_kabupaten,nama_kabupaten,frekuensi_gempa,mag_max,mag_mean,depth_mean,cluster_label,risk_score,risk_level,PC1,PC2
IDN.19.1_1,Ambon,195.0,6.434484943,3.1717197829589745,54.48205128205128,2,0.4079116697611709,Tinggi,0.09093985063907128,0.09094866916628273
IDN.19.2_1,BuruSelatan,356.0,6.278145024,3.995955993033708,162.04494382022472,2,0.4079116697611709,Tinggi,0.1851858683194515,-0.015386504662121516
IDN.19.3_1,Buru,467.0,6.179941501,3.421164514747323,20.22698072805139,2,0.4079116697611709,Tinggi,0.094062948085604,0.11342972471051127
IDN.19.4_1,KepulauanAru,150.0,7.012966238,4.6481850794733335,37.593333333333334,2,0.4079116697611709,Tinggi,0.29935971836884023,0.008941129099883227
IDN.19.5_1,MalukuBaratDaya,3433.0,7.735718206,4.5125217558025055,180.5980192251675,2,0.4079116697611709,Tinggi,0.43978836664230914,0.4307886090718959
IDN.19.6_1,MalukuTengah,4898.0,7.204240413,3.469622807996529,43.461616986525115,2,0.4079116697611709,Tinggi,0.2859464032994202,0.7560376078960901
IDN.19.7_1,MalukuTenggaraBarat,1059.0,7.1988274,4.548370086680831,118.07743153918791,2,0.4079116697611709,Tinggi,0.3367487617764119,0.10847544964429685
IDN.19.8_1,MalukuTenggara,90.0,7.1970993,4.527657163244445,62.01111111111111,2,0.4079116697611709,Tinggi,0.30618837080071015,0.006898503306932314
IDN.19.9_1,SeramBagianBarat,1965.0,6.594751327,3.1403770107374047,20.227480916030533,2,0.4079116697611709,Tinggi,0.1321552460115445,0.361418889032951
IDN.2.1_1,Badung,430.0,6.068425945,3.39102451657907,39.31627906976744,2,0.4079116697611709,Tinggi,0.08279674319587216,0.0949581853368544
IDN.2.2_1,Bangli,43.0,4.65009477,2.8066311780697677,46.46511627906977,0,0.32755760277329876,Sedang,-0.11789722793335844,0.010179310496582883
IDN.2.3_1,Buleleng,264.0,6.179441483,2.9426336263598483,26.568181818181817,2,0.4079116697611709,Tinggi,0.03965684954883919,0.11952657719774586
IDN.2.4_1,Denpasar,25.0,5.656124134,3.1072189622399997,69.04,0,0.32755760277329876,Sedang,0.010820812548573144,0.024755697382678785
IDN.2.5_1,Gianyar,22.0,4.985269935,3.087548185318182,67.86363636363636,0,0.32755760277329876,Sedang,-0.05371035584363615,-0.008306405564964989
IDN.2.6_1,Jembrana,37.0,4.485530174,2.9950681130000003,49.891891891891895,0,0.32755760277329876,Sedang,-0.11250824440008456,-0.01560340233517091
IDN.2.7_1,Karangasem,669.0,5.927501905,2.8723820082869955,20.45440956651719,2,0.4079116697611709,Tinggi,0.015846727647425007,0.17044365564930108
IDN.2.8_1,Klungkung,149.0,5.740930601,3.2848292981409393,59.04697986577181,2,0.4079116697611709,Tinggi,0.03860794414992941,0.037520689318084326
IDN.2.9_1,Tabanan,83.0,4.568745333,2.717110992686747,69.42168674698796,0,0.32755760277329876,Sedang,-0.13059211347639832,0.006384404279648698
IDN.20.10_1,Sumbawa,2204.0,7.0219475,3.1372262666329402,42.73548094373866,2,0.4079116697611709,Tinggi,0.17974056178298914,0.4047142396927104
IDN.20.1_1,Bima,2546.0,6.7189755,3.133566222584446,54.57109190887667,2,0.4079116697611709,Tinggi,0.15994859388796334,0.42982635384632695
IDN.20.2_1,Dompu,1324.0,6.1679738,3.0941582724735652,75.48262839879155,2,0.4079116697611709,Tinggi,0.0836975554083037,0.226427606830977
IDN.20.3_1,KotaBima,24.0,4.7120786,2.8579425702499996,109.33333333333333,0,0.32755760277329876,Sedang,-0.09702201413300648,-0.02603447053839978
IDN.20.4_1,LombokBarat,408.0,6.387542859,3.2183635407181375,50.154411764705884,2,0.4079116697611709,Tinggi,0.09513732951027853,0.11625299223708828
IDN.20.5_1,LombokTengah,525.0,5.990411789,2.976903602476191,40.08571428571429,2,0.4079116697611709,Tinggi,0.03315183818721634,0.1356568129223
IDN.20.6_1,LombokTimur,562.0,5.401364867,2.9642656439715305,26.498220640569397,0,0.32755760277329876,Sedang,-0.024223029002538476,0.11824097637928999
IDN.20.7_1,LombokUtara,489.0,6.276242558,3.069097391613497,34.08997955010225,2,0.4079116697611709,Tinggi,0.06786302536069955,0.14153464250316813
IDN.20.8_1,Mataram,27.0,3.960295,2.7154740061851856,41.96296296296296,1,0.14613294364826168,Rendah,-0.19264054117528084,-0.01835107696243617
IDN.20.9_1,SumbawaBarat,611.0,6.179797415,3.0418462985630117,28.754500818330605,2,0.4079116697611709,Tinggi,0.057576702351565534,0.1581050436156765
IDN.21.10_1,Manggarai,356.0,6.236253494,3.0257486319719105,44.00561797752809,2,0.4079116697611709,Tinggi,0.05844132443194938,0.11947596434352763
IDN.21.11_1,Nagekeo,173.0,5.087890999,3.09191068767052,84.09248554913295,0,0.32755760277329876,Sedang,-0.038148356163863806,0.008828500537337943
IDN.21.12_1,Ngada,173.0,6.206171026,3.1889834108670523,50.14450867052023,2,0.4079116697611709,Tinggi,0.07050447717996355,0.07702636919748193
IDN.21.13_1,RoteNdao,59.0,4.9484114,3.650587180305085,25.796610169491526,0,0.32755760277329876,Sedang,-0.002684655607573916,-0.02691910309329451
IDN.21.14_1,SabuRaijua,148.0,6.18409957,3.6652932543445944,27.56081081081081,2,0.4079116697611709,Tinggi,0.11546484222579534,0.04726717166271745
IDN.21.15_1,Sikka,650.0,6.438097418,3.307818987336923,47.59076923076923,2,0.4079116697611709,Tinggi,0.11382035698673987,0.14632911896519044
IDN.21.16_1,SumbaBaratDaya,1694.0,6.402654104,3.3209905105419124,29.388429752066116,2,0.4079116697611709,Tinggi,0.12979938593461648,0.2956143050825881
IDN.21.17_1,SumbaBarat,697.0,6.156385551,3.3733270575982783,21.3558106169297,2,0.4079116697611709,Tinggi,0.09149841006246107,0.14675775540249586
IDN.21.18_1,SumbaTengah,307.0,5.285431883,3.1931542786156353,35.31270358306189,0,0.32755760277329876,Sedang,-0.014078485132815288,0.05500391866011384
IDN.21.19_1,SumbaTimur,967.0,5.7529846,3.2659316392150983,31.158221302998967,2,0.4079116697611709,Tinggi,0.04951614704120322,0.16594411819294616
IDN.21.1_1,Alor,754.0,6.444756212,3.3434694866472148,93.4867374005305,2,0.4079116697611709,Tinggi,0.12763176800597886,0.13413475089180435
IDN.21.20_1,TimorTengahSelatan,288.0,5.780840766,3.2368088269861115,25.81597222222222,2,0.4079116697611709,Tinggi,0.03462990254586573,0.07967399681191514
IDN.21.21_1,TimorTengahUtara,279.0,5.9035556,3.310140679519713,46.75268817204301,2,0.4079116697611709,Tinggi,0.057022352538530385,0.06817405438141506
IDN.21.2_1,Belu,352.0,6.186596501,3.5452159867045454,23.792613636363637,2,0.4079116697611709,Tinggi,0.10626938638173478,0.08656415916445308
IDN.21.3_1,Ende,428.0,6.16482963,3.0792141859392523,35.62149532710281,2,0.4079116697611709,Tinggi,0.05765410860299258,0.12583591578687167
IDN.21.4_1,FloresTimur,526.0,6.441255987,3.5584543394733843,130.1292775665399,2,0.4079116697611709,Tinggi,0.1516695829312188,0.06695858238543284
IDN.21.5_1,KotaKupang,10.0,4.624723669,3.3374231949,22.4,0,0.32755760277329876,Sedang,-0.06779278485358764,-0.024302023901760735
IDN.21.6_1,Kupang,1326.0,7.086176684,3.3244250569909504,43.36123680241327,2,0.4079116697611709,Tinggi,0.18842625717859918,0.2732210025506856
IDN.21.7_1,Lembata,548.0,6.252400054,3.5002389010145984,119.03467153284672,2,0.4079116697611709,Tinggi,0.12659330157859972,0.0704876922863021
IDN.21.8_1,ManggaraiBarat,1177.0,5.942366548,3.2211101453576894,116.86491079014444,2,0.4079116697611709,Tinggi,0.08007081938777627,0.16315987705153057
IDN.21.9_1,ManggaraiTimur,555.0,6.263786041,3.32865764950991,39.171171171171174,2,0.4079116697611709,Tinggi,0.09667313635849528,0.1270891984717616
IDN.22.10_1,TelukBintuni,353.0,5.311141624,3.357430702419263,20.64872521246459,0,0.32755760277329876,Sedang,0.004507873490432912,0.05752323072759089
IDN.22.11_1,TelukWondama,207.0,6.6336514,3.556975463444444,15.830917874396135,2,0.4079116697611709,Tinggi,0.14481508704382173,0.09318704568958913
IDN.22.1_1,Fakfak,46.0,4.8318511,3.681656098521739,82.30434782608695,0,0.32755760277329876,Sedang,-0.0014211305515985373,-0.06667801810741372
IDN.22.2_1,Kaimana,689.0,6.0244268,4.128410604597968,23.268505079825836,2,0.4079116697611709,Tinggi,0.16041583941140247,0.07916870921599363
IDN.22.3_1,KotaSorong,136.0,4.924148338,3.142817935125,12.992647058823529,0,0.32755760277329876,Sedang,-0.059911661924176185,0.02847422192257368
IDN.22.4_1,Manokwari,795.0,7.5185144,3.664810485791195,17.613836477987423,2,0.4079116697611709,Tinggi,0.2503604163496983,0.21010933778600308
IDN.22.5_1,Maybrat,18.0,5.340756182,3.4972468146666666,29.27777777777778,0,0.32755760277329876,Sedang,0.016967007559946734,-0.002079032182373928
IDN.22.6_1,RajaAmpat,325.0,6.270892709,3.484436458873846,42.00615384615384,2,0.4079116697611709,Tinggi,0.10992335133234632,0.08245246844419293
IDN.22.7_1,SorongSelatan,16.0,5.0086921,3.4903247845625,37.5,0,0.32755760277329876,Sedang,-0.01328236714139297,-0.02333348623902489
IDN.22.8_1,Sorong,272.0,5.379183684,3.329420552422794,17.86764705882353,0,0.32755760277329876,Sedang,0.0057569152097137755,0.0536144991539985
IDN.22.9_1,Tambrauw,373.0,7.902198116,3.9250737944718495,19.28686327077748,2,0.4079116697611709,Tinggi,0.3057195847793267,0.15126341178133845
IDN.23.10_1,KepulauanYapen,271.0,5.728984391,3.6951804769446492,13.678966789667896,2,0.4079116697611709,Tinggi,0.07672678713417747,0.045398204881462914
IDN.23.11_1,KotaJayapura,387.0,5.491328618,3.1153660381679584,11.506459948320414,0,0.32755760277329876,Sedang,-0.0055391969118059325,0.09509355024516183
IDN.23.12_1,LannyJaya,8.0,5.200133498,4.143579931,56.125,0,0.32755760277329876,Sedang,0.07734312324893033,-0.07497098061985923
IDN.23.13_1,MamberamoRaya,576.0,6.938387406,4.0203598100121525,25.34375,2,0.4079116697611709,Tinggi,0.23161428959323727,0.1184427509834459
IDN.23.14_1,MamberamoTengah,39.0,5.088201718,4.031465898410256,47.35897435897436,0,0.32755760277329876,Sedang,0.05416349717452096,-0.06325242027887185
IDN.23.15_1,Mappi,0.0,0.0,0.0,0.0,1,0.14613294364826168,Rendah,-0.8581945212779137,0.005407658173843699
IDN.23.16_1,Merauke,12.0,6.179946667,5.400677774333334,127.16666666666667,2,0.4079116697611709,Tinggi,0.3143908129043126,-0.1583699304223319
IDN.23.17_1,Mimika,93.0,5.140884033,4.148311330666667,35.774193548387096,0,0.32755760277329876,Sedang,0.07081042462480525,-0.05616565430411445
IDN.23.18_1,Nabire,452.0,6.346078307,3.6870923047123894,26.47566371681416,2,0.4079116697611709,Tinggi,0.138684079160161,0.09607607013003473
IDN.23.19_1,Nduga,49.0,5.4252741,4.233640841020408,73.38775510204081,0,0.32755760277329876,Sedang,0.11143195421726593,-0.07370712751309512
IDN.23.1_1,Asmat,19.0,5.794592617,4.551774267526316,24.105263157894736,2,0.4079116697611709,Tinggi,0.1713498180404046,-0.05761335155403853
IDN.23.20_1,Paniai,31.0,4.991522668,4.147538376548387,74.74193548387096,0,0.32755760277329876,Sedang,0.06185334830612588,-0.09268287405984788
IDN.23.21_1,PegununganBintang,88.0,6.149364,4.234623225306819,47.36363636363637,2,0.4079116697611709,Tinggi,0.17527937341806143,-0.017302151982256743
IDN.23.22_1,PuncakJaya,30.0,5.221857113,4.228925852566666,52.5,0,0.32755760277329876,Sedang,0.0883723504448225,-0.07557393384915555
IDN.23.23_1,Puncak,19.0,5.241416698,4.284612609894737,75.63157894736842,0,0.32755760277329876,Sedang,0.09962108491119348,-0.0924735672226306
IDN.23.24_1,Sarmi,1502.0,6.538650699,3.8268595610306257,24.028628495339547,2,0.4079116697611709,Tinggi,0.19200226787873576,0.23994205765857862
IDN.23.25_1,Supiori,106.0,6.178617677,4.397460368952831,53.820754716981135,2,0.4079116697611709,Tinggi,0.1968441804715727,-0.029347974942348913
IDN.23.26_1,Tolikara,41.0,7.243572629,4.451433938463414,57.951219512195124,2,0.4079116697611709,Tinggi,0.3006988101225331,0.01065626045368277
IDN.23.27_1,Waropen,241.0,7.2165714,3.9871317658132783,33.88381742738589,2,0.4079116697611709,Tinggi,0.2485330805781455,0.08522090824483912
IDN.23.28_1,Yahukimo,113.0,5.178810311,4.08852830238938,32.442477876106196,0,0.32755760277329876,Sedang,0.06777945825118814,-0.04508156262935911
IDN.23.29_1,Yalimo,44.0,5.304899219,4.035262759954545,43.29545454545455,0,0.32755760277329876,Sedang,0.07410690702509481,-0.04950181002214747
IDN.23.2_1,BiakNumfor,187.0,5.720407715,3.9203340758930483,26.529411764705884,2,0.4079116697611709,Tinggi,0.10046081859879852,0.009273622601026899
IDN.23.3_1,BovenDigoel,7.0,5.6024799,4.953035388571428,28.285714285714285,2,0.4079116697611709,Tinggi,0.19701715246060003,-0.10256991725096269
IDN.23.4_1,Deiyai,7.0,4.726100554,4.345024421285714,26.285714285714285,0,0.32755760277329876,Sedang,0.050252232933499674,-0.09975128148197297
IDN.23.5_1,Dogiyai,41.0,5.144930958,3.9737777916097556,21.097560975609756,0,0.32755760277329876,Sedang,0.04909356507792484,-0.04183486238191771
IDN.23.6_1,IntanJaya,33.0,5.349690398,3.984226884030303,100.36363636363636,0,0.32755760277329876,Sedang,0.08164544580687894,-0.07453392963369283
IDN.23.7_1,Jayapura,1765.0,6.0233053,3.408973902829462,25.44532577903683,2,0.4079116697611709,Tinggi,0.10486366631934674,0.28086510661049297
IDN.23.8_1,Jayawijaya,22.0,5.006999787,4.065797542409091,70.45454545454545,0,0.32755760277329876,Sedang,0.05365789838506596,-0.08452033261871596
IDN.23.9_1,Keerom,254.0,5.598549791,3.5625682577165354,25.988188976377952,2,0.4079116697611709,Tinggi,0.05203303054920072,0.040180036435936
IDN.24.10_1,RokanHilir,27.0,6.073322137,4.884178117296297,65.51851851851852,2,0.4079116697611709,Tinggi,0.23958973578772425,-0.08952111700783393
IDN.24.11_1,RokanHulu,29.0,4.88064835,3.6649974723793104,176.13793103448276,0,0.32755760277329876,Sedang,0.015907482394809325,-0.11420143131793684
IDN.24.12_1,Siak,1.0,4.988077661,4.988077661,84.0,0,0.32755760277329876,Sedang,0.152580224450671,-0.16708782089196242
IDN.24.1_1,Bengkalis,17.0,6.003885853,4.610500536470589,82.76470588235294,2,0.4079116697611709,Tinggi,0.20634109992850835,-0.08224108077769378
IDN.24.2_1,Dumai,0.0,0.0,0.0,0.0,1,0.14613294364826168,Rendah,-0.8581945212779137,0.005407658173843699
IDN.24.3_1,IndragiriHilir,10.0,6.255845165,5.1807963448,110.0,2,0.4079116697611709,Tinggi,0.29506580561970763,-0.12865775025546292
IDN.24.4_1,IndragiriHulu,4.0,4.942545503,4.3927358645000005,78.25,0,0.32755760277329876,Sedang,0.08363948707460356,-0.1197910518066124
IDN.24.5_1,Kampar,12.0,5.771043297,4.110023544666666,83.33333333333333,2,0.4079116697611709,Tinggi,0.13106371139999506,-0.056422553869357295
IDN.24.6_1,KepulauanMeranti,2.0,5.690583316,5.551172959,10.0,2,0.4079116697611709,Tinggi,0.2663389072883716,-0.13559101943569432
IDN.24.7_1,KuantanSingingi,10.0,5.506432836,3.7302826961,100.9,0,0.32755760277329876,Sedang,0.06855850593544488,-0.05010129254755865
IDN.24.8_1,Pekanbaru,2.0,5.58365596,4.97896528,15.5,2,0.4079116697611709,Tinggi,0.1959203472339971,-0.09956330499472697
IDN.24.9_1,Pelalawan,5.0,5.409750603,4.9272998492,188.6,0,0.32755760277329876,Sedang,0.2018642330177246,-0.19460052891733112
IDN.25.1_1,Majene,125.0,6.463147163,3.22428513644,23.168,2,0.4079116697611709,Tinggi,0.09286133813839181,0.09514924152933234
IDN.25.2_1,Mamasa,497.0,5.972808766,2.756611731440644,10.613682092555331,2,0.4079116697611709,Tinggi,0.002642407539261482,0.16342828649475777
IDN.25.3_1,MamujuUtara,165.0,5.791088474,3.329644392951515,23.078787878787878,2,0.4079116697611709,Tinggi,0.04265870871928479,0.0576195909714063
IDN.25.4_1,Mamuju,421.0,6.09529678,3.163471471016627,20.56769596199525,2,0.4079116697611709,Tinggi,0.05771409124824145,0.12259352037593461
IDN.25.5_1,PolewaliMandar,41.0,5.067133238,2.5497986952439025,29.097560975609756,0,0.32755760277329876,Sedang,-0.10960158906107598,0.060560402405208956
IDN.26.10_1,LuwuUtara,168.0,5.497875055,2.952509491791667,13.386904761904763,0,0.32755760277329876,Sedang,-0.02645592148473974,0.07717993741733335
IDN.26.11_1,Luwu,18.0,5.470710595,3.1775571983888886,21.27777777777778,0,0.32755760277329876,Sedang,-0.006556739301070147,0.033673510924216735
IDN.26.12_1,Makassar,1.0,3.242074886,3.242074886,56.0,1,0.14613294364826168,Rendah,-0.20099632039402215,-0.10739351763632889
IDN.26.13_1,Maros,21.0,4.088023005,1.8284541902380953,10.0,1,0.14613294364826168,Rendah,-0.28116347871006464,0.07305469577607428
IDN.26.14_1,Palopo,2.0,2.074574023,1.9033459405,7.5,1,0.14613294364826168,Rendah,-0.4605094985876572,-0.0384827518716055
IDN.26.15_1,PangkajeneDanKepulauan,440.0,6.467167587,3.5131518129272727,105.61590909090908,2,0.4079116697611709,Tinggi,0.14360150538856853,0.07287936901702655
IDN.26.16_1,Parepare,3.0,3.081212259,2.585734817666667,10.0,1,0.14613294364826168,Rendah,-0.29359394715139897,-0.04044737566791039
IDN.26.17_1,Pinrang,94.0,5.8986837,2.6625175945319146,12.170212765957446,2,0.4079116697611709,Tinggi,-0.022082521389417242,0.11101954861896866
IDN.26.18_1,SidenrengRappang,23.0,4.828706909,2.6228853695652172,12.826086956521738,0,0.32755760277329876,Sedang,-0.12680519742707053,0.04855913391523756
IDN.26.19_1,Sinjai,11.0,4.430196336,3.0679443346363637,79.63636363636364,0,0.32755760277329876,Sedang,-0.10560239361565105,-0.043227158287871825
IDN.26.1_1,Bantaeng,7.0,4.734399588,2.9778215311428573,12.571428571428571,0,0.32755760277329876,Sedang,-0.09782809036496498,0.014044495323356517
IDN.26.20_1,Soppeng,25.0,4.19925756,2.2268014772,12.76,1,0.14613294364826168,Rendah,-0.22760282945140498,0.046986155745359935
IDN.26.21_1,Takalar,9.0,5.454035706,3.817907665222222,16.22222222222222,0,0.32755760277329876,Sedang,0.05960838302872118,-0.015519960168300605
IDN.26.22_1,TanaToraja,55.0,4.6168671,2.871014883781818,10.636363636363637,0,0.32755760277329876,Sedang,-0.11953263505656408,0.023813921364404456
IDN.26.23_1,TorajaUtara,49.0,4.8361933,3.028937206877551,14.061224489795919,0,0.32755760277329876,Sedang,-0.08183876367706233,0.020313531837027846
IDN.26.24_1,Wajo,46.0,5.349136148,2.7882725942608695,16.782608695652176,0,0.32755760277329876,Sedang,-0.0597436494019139,0.06378037571877884
IDN.26.2_1,Barru,27.0,3.70520055,2.5277309811851856,17.74074074074074,1,0.14613294364826168,Rendah,-0.24027697352149124,-0.004343125777892394
IDN.26.3_1,Bone,68.0,5.916316152,2.8899754082941174,38.23529411764706,2,0.4079116697611709,Tinggi,0.007583107322308602,0.07709527858029339
IDN.26.4_1,Bulukumba,25.0,3.8189334,2.57665443944,15.24,1,0.14613294364826168,Rendah,-0.22492570036269366,-0.0012111018682649877
IDN.26.5_1,Enrekang,42.0,3.9555234,2.5857854220238092,10.571428571428571,1,0.14613294364826168,Rendah,-0.21169216544925573,0.009925903566412205
IDN.26.6_1,Gowa,3.0,3.742647845,3.06755838,16.333333333333332,1,0.14613294364826168,Rendah,-0.17959709744230656,-0.046876600763372016
IDN.26.7_1,Jeneponto,20.0,5.471933058,3.1496809407,23.25,0,0.32755760277329876,Sedang,-0.009080308297679807,0.03514506709205639
IDN.26.8_1,KepulauanSelayar,777.0,7.429540534,3.6318520390630633,144.23809523809524,2,0.4079116697611709,Tinggi,0.25836981331953013,0.13943740760039422
IDN.26.9_1,LuwuTimur,2186.0,5.154725535,2.671657481233303,10.54757548032937,0,0.32755760277329876,Sedang,-0.04873551948091326,0.35839013545073084
IDN.27.10_1,TojoUna-Una,1145.0,5.883709879,3.039083859547598,43.455021834061135,2,0.4079116697611709,Tinggi,0.04279053897008467,0.208239636268384
IDN.27.11_1,Toli-Toli,583.0,6.5530632,3.38958246364494,28.852487135506003,2,0.4079116697611709,Tinggi,0.12893332771694965,0.14657727916150626
IDN.27.1_1,BanggaiKepulauan,637.0,6.778839479,3.48787209677394,18.054945054945055,2,0.4079116697611709,Tinggi,0.15975713739944564,0.163671853733507
IDN.27.2_1,Banggai,3227.0,6.23123545,3.28635151221661,46.68825534552216,2,0.4079116697611709,Tinggi,0.14341448524873257,0.48982126171235185
IDN.27.3_1,Buol,852.0,6.0939295,3.3406722831349764,60.309859154929576,2,0.4079116697611709,Tinggi,0.09148574634166462,0.1468792316311625
IDN.27.4_1,Donggala,699.0,5.979043008,3.195082783841202,16.763948497854077,2,0.4079116697611709,Tinggi,0.055250314083260976,0.1540774614319397
IDN.27.5_1,Morowali,1070.0,6.761088266,3.4165336541317757,20.12336448598131,2,0.4079116697611709,Tinggi,0.15939320769263932,0.22637037172946367
IDN.27.6_1,Palu,53.0,4.8585076,2.9463522761509435,14.981132075471699,0,0.32755760277329876,Sedang,-0.0884041550492839,0.02795169959995155
IDN.27.7_1,ParigiMoutong,982.0,6.077024768,3.1606296794450106,36.77902240325866,2,0.4079116697611709,Tinggi,0.06944408349069486,0.19004308925403224
IDN.27.8_1,Poso,2418.0,6.554031331,2.8383747464499587,10.168320926385443,2,0.4079116697611709,Tinggi,0.10338572707067795,0.44991218503916763
IDN.27.9_1,Sigi,1092.0,6.202494013,3.0542131969249087,13.465201465201465,2,0.4079116697611709,Tinggi,0.0681328597127282,0.23202645183340154
IDN.28.10_1,Konawe,154.0,5.392789877,3.284717003227273,18.954545454545453,0,0.32755760277329876,Sedang,5.028268039697359e-05,0.041103021877574676
IDN.28.11_1,Muna,45.0,4.678415451,3.3178659804,32.13333333333333,0,0.32755760277329876,Sedang,-0.06267034283712669,-0.020301635745566263
IDN.28.12_1,Wakatobi,182.0,6.514208067,4.504872673587912,327.2967032967033,2,0.4079116697611709,Tinggi,0.2844955923368978,-0.15278645198281512
IDN.28.1_1,Bau-Bau,3.0,3.845074603,3.3061378683333333,15.0,1,0.14613294364826168,Rendah,-0.14472273224728793,-0.05939955091509849
IDN.28.2_1,Bombana,55.0,6.766987795,3.2377642149272727,53.50909090909091,2,0.4079116697611709,Tinggi,0.12590383751663858,0.08444515120181635
IDN.28.3_1,ButonUtara,39.0,6.023582388,3.638826999974359,21.076923076923077,2,0.4079116697611709,Tinggi,0.09455119648359589,0.029493093246969374
IDN.28.4_1,Buton,166.0,7.272893698,3.7686760135301207,53.373493975903614,2,0.4079116697611709,Tinggi,0.23192883305863743,0.08468135416166783
IDN.28.5_1,Kendari,23.0,4.4449611,3.2494836089130437,11.869565217391305,0,0.32755760277329876,Sedang,-0.09530405449986945,-0.01951678589256554
IDN.28.6_1,KolakaUtara,57.0,4.760916189,2.6200356785438594,30.263157894736842,0,0.32755760277329876,Sedang,-0.12994337568922598,0.04079923463154355
IDN.28.7_1,Kolaka,266.0,6.5892313,2.827932249921053,12.334586466165414,2,0.4079116697611709,Tinggi,0.06310603427758366,0.15740049939831527
IDN.28.8_1,KonaweSelatan,141.0,5.668295415,3.183532122390071,20.361702127659573,2,0.4079116697611709,Tinggi,0.014694807399449616,0.0607409019031466
IDN.28.9_1,KonaweUtara,55.0,4.583912236,3.1497717600909088,21.854545454545455,0,0.32755760277329876,Sedang,-0.09089804648220923,-0.005409496816032047
IDN.29.10_1,MinahasaSelatan,109.0,5.528325451,3.8132752341376146,179.29357798165137,0,0.32755760277329876,Sedang,0.09393214339050582,-0.0828452343271296
IDN.29.11_1,MinahasaTenggara,297.0,5.5530031,3.7428639181380468,28.824915824915823,2,0.4079116697611709,Tinggi,0.06845901178540348,0.028205649756733557
IDN.29.12_1,MinahasaUtara,136.0,5.803093814,4.063904963654412,224.58823529411765,2,0.4079116697611709,Tinggi,0.15402779726212856,-0.10803856173442392
IDN.29.13_1,Minahasa,74.0,5.709180349,3.9293168783648653,117.72972972972973,2,0.4079116697611709,Tinggi,0.11265028783034503,-0.05509496855576217
IDN.29.14_1,SiauTagulandangBiaro,526.0,6.6663223,3.991473922292776,118.41634980988593,2,0.4079116697611709,Tinggi,0.21711708392351425,0.05111610202364515
IDN.29.15_1,Tomohon,3.0,3.717895227,3.666934845,101.33333333333333,1,0.14613294364826168,Rendah,-0.10406739984833402,-0.13912847423012548
IDN.29.1_1,Bitung,159.0,5.798021429,3.727799750069183,53.295597484276726,2,0.4079116697611709,Tinggi,0.09070245363347529,0.010444457518507883
IDN.29.2_1,BolaangMongondowSelatan,1596.0,6.264846958,3.7481782369617798,75.61842105263158,2,0.4079116697611709,Tinggi,0.1682629547507407,0.21774090008695007
IDN.29.3_1,BolaangMongondowTimur,816.0,6.227746223,3.73466707698652,23.613970588235293,2,0.4079116697611709,Tinggi,0.13959914324592915,0.13746976401406855
